Year,State,County,Week,Arbovirus,CorvidsReported,CorvidsTested,OtherReported,OtherTested
2003,CT,09013,24,WNV,1,0,5,0
2003,CT,09013,25,WNV,5,1,0,0
2003,CT,09013,26,WNV,2,1,2,0
2003,CT,09013,27,WNV,3,1,1,0
2003,CT,09013,28,WNV,6,3,2,0
2003,CT,09013,29,WNV,4,0,4,1
2003,CT,09013,30,WNV,11,0,10,0
2003,CT,09013,31,WNV,6,3,4,0
2003,CT,09013,32,WNV,8,2,3,1
2003,CT,09013,33,WNV,14,2,4,0
2003,CT,09013,34,WNV,48,6,16,0
2003,CT,09013,35,WNV,34,8,18,0
2003,CT,09013,36,WNV,33,1,26,0
2003,CT,09013,37,WNV,51,5,25,1
2003,CT,09013,38,WNV,24,1,11,1
2003,CT,09013,39,WNV,17,1,4,0
2003,CT,09013,40,WNV,12,1,4,0
2003,CT,09013,41,WNV,0,0,1,0
2003,CT,09013,44,WNV,0,0,0,0
2003,CT,09015,23,WNV,0,0,1,0
2003,CT,09015,24,WNV,0,0,3,1
2003,CT,09015,25,WNV,0,0,0,0
2003,CT,09015,26,WNV,1,0,3,0
2003,CT,09015,27,WNV,1,0,4,0
2003,CT,09015,28,WNV,1,0,0,0
2003,CT,09015,29,WNV,0,0,0,0
2003,CT,09015,30,WNV,4,0,0,0
2003,CT,09015,31,WNV,1,0,0,0
2003,CT,09015,32,WNV,2,1,1,0
2003,CT,09015,33,WNV,1,1,1,0
2003,CT,09015,34,WNV,9,2,5,0
2003,CT,09015,35,WNV,15,3,4,1
2003,CT,09015,36,WNV,14,2,1,0
2003,CT,09015,37,WNV,9,8,6,2
2003,CT,09015,38,WNV,10,5,1,0
2003,CT,09015,39,WNV,11,5,5,2
2003,CT,09015,40,WNV,4,4,5,2
2003,CT,09015,41,WNV,0,0,0,0
2003,CT,09015,44,WNV,0,0,0,0
2003,MA,25001,12,WNV,0,0,1,0
2003,MA,25001,21,WNV,1,0,0,0
2003,MA,25001,22,WNV,0,0,2,0
2003,MA,25001,23,WNV,0,0,4,0
2003,MA,25001,24,WNV,1,0,0,0
2003,MA,25001,25,WNV,0,0,6,0
2003,MA,25001,26,WNV,3,2,3,0
2003,MA,25001,27,WNV,9,2,3,0
2003,MA,25001,28,WNV,4,2,3,2
2003,MA,25001,29,WNV,6,2,14,0
2003,MA,25001,30,WNV,10,4,12,0
2003,MA,25001,31,WNV,4,0,6,0
2003,MA,25001,32,WNV,5,1,4,0
2003,MA,25001,33,WNV,6,0,7,0
2003,MA,25001,34,WNV,14,3,4,0
2003,MA,25001,35,WNV,21,3,5,0
2003,MA,25001,36,WNV,49,9,4,0
2003,MA,25001,37,WNV,97,8,18,0
2003,MA,25001,38,WNV,85,5,11,1
2003,MA,25001,39,WNV,63,1,13,0
2003,MA,25001,40,WNV,1,0,0,0
2003,MA,25003,16,WNV,1,0,1,0
2003,MA,25003,18,WNV,0,0,1,0
2003,MA,25003,19,WNV,0,0,2,0
2003,MA,25003,20,WNV,1,0,0,0
2003,MA,25003,21,WNV,1,0,0,0
2003,MA,25003,22,WNV,1,0,0,0
2003,MA,25003,23,WNV,1,0,1,0
2003,MA,25003,25,WNV,1,0,1,0
2003,MA,25003,26,WNV,2,0,5,0
2003,MA,25003,27,WNV,3,1,6,0
2003,MA,25003,28,WNV,0,0,5,0
2003,MA,25003,29,WNV,6,2,3,0
2003,MA,25003,30,WNV,6,1,4,0
2003,MA,25003,31,WNV,8,2,8,0
2003,MA,25003,32,WNV,2,0,6,0
2003,MA,25003,33,WNV,13,2,9,0
2003,MA,25003,34,WNV,17,1,9,0
2003,MA,25003,35,WNV,13,0,5,0
2003,MA,25003,36,WNV,8,0,0,0
2003,MA,25003,37,WNV,5,2,3,0
2003,MA,25003,38,WNV,8,1,1,0
2003,MA,25003,39,WNV,8,1,1,0
2003,MA,25005,11,WNV,1,0,1,0
2003,MA,25005,13,WNV,1,0,2,0
2003,MA,25005,20,WNV,0,0,5,0
2003,MA,25005,21,WNV,0,0,3,0
2003,MA,25005,22,WNV,0,0,5,0
2003,MA,25005,23,WNV,0,0,3,0
2003,MA,25005,24,WNV,0,0,5,0
2003,MA,25005,25,WNV,1,0,2,0
2003,MA,25005,26,WNV,2,0,4,0
2003,MA,25005,27,WNV,1,0,14,1
2003,MA,25005,28,WNV,1,0,5,0
2003,MA,25005,29,WNV,4,0,17,0
2003,MA,25005,30,WNV,3,0,5,0
2003,MA,25005,31,WNV,0,0,3,0
2003,MA,25005,32,WNV,0,0,5,0
2003,MA,25005,33,WNV,3,1,17,0
2003,MA,25005,34,WNV,11,4,8,0
2003,MA,25005,35,WNV,25,2,13,1
2003,MA,25005,36,WNV,45,3,13,0
2003,MA,25005,37,WNV,63,7,27,1
2003,MA,25005,38,WNV,42,1,15,1
2003,MA,25005,39,WNV,27,2,21,0
2003,MA,25005,40,WNV,3,0,2,0
2003,MA,25007,17,WNV,0,0,1,0
2003,MA,25007,19,WNV,1,0,0,0
2003,MA,25007,21,WNV,1,0,0,0
2003,MA,25007,22,WNV,1,0,0,0
2003,MA,25007,25,WNV,1,0,0,0
2003,MA,25007,26,WNV,2,0,0,0
2003,MA,25007,27,WNV,2,0,1,0
2003,MA,25007,28,WNV,2,0,1,0
2003,MA,25007,29,WNV,3,0,0,0
2003,MA,25007,30,WNV,1,1,0,0
2003,MA,25007,31,WNV,1,0,1,0
2003,MA,25007,32,WNV,1,0,0,0
2003,MA,25007,33,WNV,1,1,0,0
2003,MA,25007,34,WNV,2,0,2,0
2003,MA,25007,35,WNV,1,0,0,0
2003,MA,25007,36,WNV,4,0,1,0
2003,MA,25007,37,WNV,4,0,0,0
2003,MA,25007,38,WNV,7,1,2,0
2003,MA,25007,39,WNV,7,0,1,0
2003,MA,25009,12,WNV,1,0,0,0
2003,MA,25009,13,WNV,1,0,1,0
2003,MA,25009,15,WNV,0,0,1,0
2003,MA,25009,17,WNV,0,0,1,0
2003,MA,25009,19,WNV,1,0,0,0
2003,MA,25009,20,WNV,1,0,0,0
2003,MA,25009,21,WNV,1,0,4,0
2003,MA,25009,22,WNV,2,0,3,0
2003,MA,25009,23,WNV,4,0,8,0
2003,MA,25009,24,WNV,11,1,12,0
2003,MA,25009,25,WNV,3,1,10,1
2003,MA,25009,26,WNV,5,0,14,0
2003,MA,25009,27,WNV,10,0,15,0
2003,MA,25009,28,WNV,7,1,21,0
2003,MA,25009,29,WNV,4,2,20,0
2003,MA,25009,30,WNV,13,3,13,3
2003,MA,25009,31,WNV,18,3,18,2
2003,MA,25009,32,WNV,11,4,11,0
2003,MA,25009,33,WNV,10,1,13,0
2003,MA,25009,34,WNV,84,15,8,0
2003,MA,25009,35,WNV,97,12,23,0
2003,MA,25009,36,WNV,148,8,20,0
2003,MA,25009,37,WNV,189,12,22,0
2003,MA,25009,38,WNV,140,8,20,0
2003,MA,25009,39,WNV,100,4,8,0
2003,MA,25009,40,WNV,2,0,1,0
2003,MA,25011,16,WNV,0,0,1,0
2003,MA,25011,18,WNV,0,0,1,0
2003,MA,25011,19,WNV,0,0,1,0
2003,MA,25011,22,WNV,0,0,2,0
2003,MA,25011,24,WNV,0,0,2,0
2003,MA,25011,25,WNV,1,0,1,0
2003,MA,25011,26,WNV,1,0,6,0
2003,MA,25011,27,WNV,2,0,1,0
2003,MA,25011,28,WNV,2,0,4,0
2003,MA,25011,29,WNV,2,1,0,0
2003,MA,25011,30,WNV,2,0,1,0
2003,MA,25011,31,WNV,1,0,1,0
2003,MA,25011,32,WNV,2,0,0,0
2003,MA,25011,33,WNV,4,1,2,0
2003,MA,25011,34,WNV,10,2,1,0
2003,MA,25011,35,WNV,9,1,3,0
2003,MA,25011,36,WNV,11,0,6,0
2003,MA,25011,37,WNV,13,5,6,1
2003,MA,25011,38,WNV,14,1,2,0
2003,MA,25011,39,WNV,3,0,3,0
2003,MA,25013,3,WNV,16,3,0,0
2003,MA,25013,9,WNV,0,0,1,0
2003,MA,25013,13,WNV,3,0,0,0
2003,MA,25013,14,WNV,1,0,2,0
2003,MA,25013,15,WNV,1,0,0,0
2003,MA,25013,16,WNV,0,0,1,0
2003,MA,25013,18,WNV,4,0,3,0
2003,MA,25013,19,WNV,2,0,0,0
2003,MA,25013,20,WNV,1,0,4,0
2003,MA,25013,21,WNV,3,0,5,0
2003,MA,25013,22,WNV,1,0,13,0
2003,MA,25013,23,WNV,2,0,15,0
2003,MA,25013,24,WNV,7,1,15,0
2003,MA,25013,25,WNV,14,2,17,0
2003,MA,25013,26,WNV,13,1,41,0
2003,MA,25013,27,WNV,11,1,30,0
2003,MA,25013,28,WNV,9,1,36,1
2003,MA,25013,29,WNV,34,4,92,15
2003,MA,25013,30,WNV,46,10,75,10
2003,MA,25013,31,WNV,25,8,38,0
2003,MA,25013,32,WNV,24,3,33,0
2003,MA,25013,33,WNV,52,4,43,0
2003,MA,25013,34,WNV,70,10,27,0
2003,MA,25013,35,WNV,101,5,23,0
2003,MA,25013,36,WNV,77,1,23,0
2003,MA,25013,37,WNV,108,1,31,0
2003,MA,25013,38,WNV,56,2,9,0
2003,MA,25013,39,WNV,39,1,9,0
2003,MA,25013,40,WNV,3,0,0,0
2003,MA,25015,3,WNV,1,0,0,0
2003,MA,25015,13,WNV,0,0,1,0
2003,MA,25015,16,WNV,0,0,1,0
2003,MA,25015,19,WNV,1,0,0,0
2003,MA,25015,21,WNV,2,0,0,0
2003,MA,25015,22,WNV,2,0,2,0
2003,MA,25015,23,WNV,4,1,6,0
2003,MA,25015,24,WNV,4,0,8,0
2003,MA,25015,25,WNV,2,0,6,0
2003,MA,25015,26,WNV,6,2,9,0
2003,MA,25015,27,WNV,5,0,8,0
2003,MA,25015,28,WNV,2,0,12,0
2003,MA,25015,29,WNV,5,0,14,1
2003,MA,25015,30,WNV,8,0,10,0
2003,MA,25015,31,WNV,7,5,5,0
2003,MA,25015,32,WNV,3,2,5,1
2003,MA,25015,33,WNV,18,2,13,0
2003,MA,25015,34,WNV,30,6,13,0
2003,MA,25015,35,WNV,52,4,17,0
2003,MA,25015,36,WNV,33,1,8,0
2003,MA,25015,37,WNV,48,2,10,0
2003,MA,25015,38,WNV,18,0,3,0
2003,MA,25015,39,WNV,12,0,2,0
2003,MA,25015,40,WNV,1,0,0,0
2003,MA,25017,3,WNV,0,0,1,0
2003,MA,25017,6,WNV,1,0,0,0
2003,MA,25017,12,WNV,1,0,0,0
2003,MA,25017,13,WNV,1,0,2,0
2003,MA,25017,14,WNV,0,0,3,0
2003,MA,25017,16,WNV,2,0,6,0
2003,MA,25017,17,WNV,1,0,0,0
2003,MA,25017,18,WNV,0,0,4,0
2003,MA,25017,19,WNV,3,0,2,0
2003,MA,25017,20,WNV,2,0,7,0
2003,MA,25017,21,WNV,4,0,10,0
2003,MA,25017,22,WNV,8,0,16,0
2003,MA,25017,23,WNV,10,0,37,0
2003,MA,25017,24,WNV,10,1,15,0
2003,MA,25017,25,WNV,8,0,36,0
2003,MA,25017,26,WNV,9,1,41,0
2003,MA,25017,27,WNV,16,1,50,0
2003,MA,25017,28,WNV,13,1,53,0
2003,MA,25017,29,WNV,29,8,65,0
2003,MA,25017,30,WNV,19,2,39,0
2003,MA,25017,31,WNV,27,5,47,0
2003,MA,25017,32,WNV,20,3,45,0
2003,MA,25017,33,WNV,43,13,47,0
2003,MA,25017,34,WNV,103,24,64,1
2003,MA,25017,35,WNV,200,19,51,0
2003,MA,25017,36,WNV,184,13,29,1
2003,MA,25017,37,WNV,279,17,53,0
2003,MA,25017,38,WNV,143,3,29,1
2003,MA,25017,39,WNV,120,3,24,0
2003,MA,25017,40,WNV,8,0,1,0
2003,MA,25019,32,WNV,2,2,0,0
2003,MA,25019,34,WNV,1,1,0,0
2003,MA,25019,35,WNV,6,0,0,0
2003,MA,25019,37,WNV,7,0,0,0
2003,MA,25019,38,WNV,8,0,0,0
2003,MA,25019,39,WNV,2,0,0,0
2003,MA,25021,3,WNV,0,0,1,0
2003,MA,25021,10,WNV,2,0,1,0
2003,MA,25021,16,WNV,2,0,0,0
2003,MA,25021,17,WNV,0,0,2,0
2003,MA,25021,18,WNV,0,0,4,0
2003,MA,25021,19,WNV,0,0,2,0
2003,MA,25021,20,WNV,1,0,4,0
2003,MA,25021,21,WNV,1,1,5,0
2003,MA,25021,22,WNV,4,0,4,0
2003,MA,25021,23,WNV,1,0,12,0
2003,MA,25021,24,WNV,2,0,15,0
2003,MA,25021,25,WNV,5,0,13,0
2003,MA,25021,26,WNV,7,0,26,0
2003,MA,25021,27,WNV,7,0,27,0
2003,MA,25021,28,WNV,14,2,37,0
2003,MA,25021,29,WNV,12,1,31,0
2003,MA,25021,30,WNV,11,3,11,0
2003,MA,25021,31,WNV,11,3,17,0
2003,MA,25021,32,WNV,6,1,14,0
2003,MA,25021,33,WNV,20,2,17,0
2003,MA,25021,34,WNV,58,10,21,0
2003,MA,25021,35,WNV,114,9,25,0
2003,MA,25021,36,WNV,119,9,23,1
2003,MA,25021,37,WNV,140,17,21,0
2003,MA,25021,38,WNV,115,3,21,0
2003,MA,25021,39,WNV,88,6,19,0
2003,MA,25021,40,WNV,4,0,3,0
2003,MA,25023,4,WNV,0,0,3,0
2003,MA,25023,14,WNV,0,0,1,0
2003,MA,25023,18,WNV,0,0,1,0
2003,MA,25023,20,WNV,0,0,5,0
2003,MA,25023,21,WNV,1,0,3,0
2003,MA,25023,22,WNV,0,0,4,0
2003,MA,25023,23,WNV,6,0,11,0
2003,MA,25023,24,WNV,1,0,12,0
2003,MA,25023,25,WNV,3,0,29,0
2003,MA,25023,26,WNV,4,0,26,0
2003,MA,25023,27,WNV,7,0,20,0
2003,MA,25023,28,WNV,4,1,28,1
2003,MA,25023,29,WNV,3,2,21,0
2003,MA,25023,30,WNV,5,1,28,0
2003,MA,25023,31,WNV,0,0,12,0
2003,MA,25023,32,WNV,2,0,18,0
2003,MA,25023,33,WNV,6,1,10,0
2003,MA,25023,34,WNV,20,2,11,0
2003,MA,25023,35,WNV,38,8,33,0
2003,MA,25023,36,WNV,25,0,20,1
2003,MA,25023,37,WNV,56,5,14,0
2003,MA,25023,38,WNV,19,1,18,0
2003,MA,25023,39,WNV,26,1,16,0
2003,MA,25023,40,WNV,1,0,0,0
2003,MA,25025,16,WNV,0,0,1,0
2003,MA,25025,19,WNV,1,0,1,0
2003,MA,25025,20,WNV,0,0,3,0
2003,MA,25025,22,WNV,1,0,1,0
2003,MA,25025,23,WNV,0,0,1,0
2003,MA,25025,25,WNV,1,0,5,0
2003,MA,25025,26,WNV,3,0,7,0
2003,MA,25025,27,WNV,4,0,10,0
2003,MA,25025,28,WNV,2,0,8,0
2003,MA,25025,29,WNV,2,0,13,1
2003,MA,25025,30,WNV,6,0,22,0
2003,MA,25025,31,WNV,2,0,7,0
2003,MA,25025,32,WNV,1,0,7,0
2003,MA,25025,33,WNV,11,2,6,0
2003,MA,25025,34,WNV,26,2,21,0
2003,MA,25025,35,WNV,46,6,9,1
2003,MA,25025,36,WNV,28,1,7,1
2003,MA,25025,37,WNV,40,1,6,0
2003,MA,25025,38,WNV,17,0,3,0
2003,MA,25025,39,WNV,14,0,3,0
2003,MA,25027,6,WNV,1,0,0,0
2003,MA,25027,9,WNV,1,0,0,0
2003,MA,25027,11,WNV,2,0,0,0
2003,MA,25027,12,WNV,1,0,0,0
2003,MA,25027,13,WNV,0,0,1,0
2003,MA,25027,16,WNV,0,0,1,0
2003,MA,25027,17,WNV,0,0,1,0
2003,MA,25027,19,WNV,1,0,0,0
2003,MA,25027,20,WNV,0,0,1,0
2003,MA,25027,21,WNV,4,0,4,0
2003,MA,25027,22,WNV,2,0,11,0
2003,MA,25027,23,WNV,5,2,12,0
2003,MA,25027,24,WNV,3,1,12,0
2003,MA,25027,25,WNV,4,1,9,0
2003,MA,25027,26,WNV,7,2,23,0
2003,MA,25027,27,WNV,10,1,19,1
2003,MA,25027,28,WNV,4,1,15,0
2003,MA,25027,29,WNV,9,0,17,0
2003,MA,25027,30,WNV,12,1,12,0
2003,MA,25027,31,WNV,9,1,13,0
2003,MA,25027,32,WNV,15,1,6,0
2003,MA,25027,33,WNV,23,4,17,0
2003,MA,25027,34,WNV,71,13,20,0
2003,MA,25027,35,WNV,186,11,31,0
2003,MA,25027,36,WNV,195,15,31,1
2003,MA,25027,37,WNV,194,13,43,0
2003,MA,25027,38,WNV,119,8,48,0
2003,MA,25027,39,WNV,97,5,23,0
2003,MA,25027,40,WNV,8,0,0,0
2003,MA,25027,42,WNV,0,0,1,0
2003,ME,23001,25,WNV,0,0,0,0
2003,ME,23001,26,WNV,3,0,0,0
2003,ME,23001,27,WNV,5,1,0,0
2003,ME,23001,28,WNV,7,1,0,0
2003,ME,23001,29,WNV,2,1,0,0
2003,ME,23001,30,WNV,5,0,0,0
2003,ME,23001,31,WNV,2,1,0,0
2003,ME,23001,32,WNV,3,2,0,0
2003,ME,23001,33,WNV,6,1,0,0
2003,ME,23001,34,WNV,2,0,0,0
2003,ME,23001,35,WNV,9,2,0,0
2003,ME,23001,36,WNV,11,4,0,0
2003,ME,23001,37,WNV,3,0,0,0
2003,ME,23001,38,WNV,2,0,0,0
2003,ME,23001,39,WNV,3,0,0,0
2003,ME,23001,40,WNV,0,0,0,0
2003,ME,23003,25,WNV,1,1,0,0
2003,ME,23003,26,WNV,5,0,0,0
2003,ME,23003,27,WNV,8,3,0,0
2003,ME,23003,28,WNV,4,1,0,0
2003,ME,23003,29,WNV,10,1,0,0
2003,ME,23003,30,WNV,3,0,0,0
2003,ME,23003,31,WNV,3,0,0,0
2003,ME,23003,32,WNV,7,0,0,0
2003,ME,23003,33,WNV,5,0,0,0
2003,ME,23003,34,WNV,3,2,0,0
2003,ME,23003,35,WNV,1,0,0,0
2003,ME,23003,36,WNV,1,0,0,0
2003,ME,23003,37,WNV,1,1,0,0
2003,ME,23003,38,WNV,1,0,0,0
2003,ME,23003,39,WNV,1,1,0,0
2003,ME,23003,40,WNV,1,1,0,0
2003,ME,23005,25,WNV,11,2,0,0
2003,ME,23005,26,WNV,8,1,0,0
2003,ME,23005,27,WNV,17,2,0,0
2003,ME,23005,28,WNV,20,7,0,0
2003,ME,23005,29,WNV,10,1,0,0
2003,ME,23005,30,WNV,7,2,0,0
2003,ME,23005,31,WNV,2,1,0,0
2003,ME,23005,32,WNV,11,5,0,0
2003,ME,23005,33,WNV,16,7,0,0
2003,ME,23005,34,WNV,15,3,0,0
2003,ME,23005,35,WNV,29,7,0,0
2003,ME,23005,36,WNV,42,16,0,0
2003,ME,23005,37,WNV,27,4,0,0
2003,ME,23005,38,WNV,27,1,0,0
2003,ME,23005,39,WNV,14,1,0,0
2003,ME,23005,40,WNV,2,1,0,0
2003,ME,23007,25,WNV,0,0,0,0
2003,ME,23007,26,WNV,0,0,0,0
2003,ME,23007,27,WNV,0,0,0,0
2003,ME,23007,28,WNV,1,1,0,0
2003,ME,23007,29,WNV,0,0,0,0
2003,ME,23007,30,WNV,1,0,0,0
2003,ME,23007,31,WNV,1,0,0,0
2003,ME,23007,32,WNV,0,0,0,0
2003,ME,23007,33,WNV,0,0,0,0
2003,ME,23007,34,WNV,0,0,0,0
2003,ME,23007,35,WNV,0,0,0,0
2003,ME,23007,36,WNV,1,0,0,0
2003,ME,23007,37,WNV,1,1,0,0
2003,ME,23007,38,WNV,0,0,0,0
2003,ME,23007,39,WNV,0,0,0,0
2003,ME,23007,40,WNV,0,0,0,0
2003,ME,23009,25,WNV,4,1,0,0
2003,ME,23009,26,WNV,3,0,0,0
2003,ME,23009,27,WNV,4,2,0,0
2003,ME,23009,28,WNV,3,0,0,0
2003,ME,23009,29,WNV,6,4,0,0
2003,ME,23009,30,WNV,4,0,0,0
2003,ME,23009,31,WNV,2,1,0,0
2003,ME,23009,32,WNV,0,0,0,0
2003,ME,23009,33,WNV,6,4,0,0
2003,ME,23009,34,WNV,4,0,0,0
2003,ME,23009,35,WNV,2,0,0,0
2003,ME,23009,36,WNV,1,1,0,0
2003,ME,23009,37,WNV,0,0,0,0
2003,ME,23009,38,WNV,0,0,0,0
2003,ME,23009,39,WNV,1,1,0,0
2003,ME,23009,40,WNV,0,0,0,0
2003,ME,23011,25,WNV,1,0,0,0
2003,ME,23011,26,WNV,2,0,0,0
2003,ME,23011,27,WNV,11,1,0,0
2003,ME,23011,28,WNV,2,0,0,0
2003,ME,23011,29,WNV,6,2,0,0
2003,ME,23011,30,WNV,3,1,0,0
2003,ME,23011,31,WNV,3,1,0,0
2003,ME,23011,32,WNV,1,0,0,0
2003,ME,23011,33,WNV,7,2,0,0
2003,ME,23011,34,WNV,2,2,0,0
2003,ME,23011,35,WNV,5,1,0,0
2003,ME,23011,36,WNV,4,1,0,0
2003,ME,23011,37,WNV,4,1,0,0
2003,ME,23011,38,WNV,0,0,0,0
2003,ME,23011,39,WNV,4,1,0,0
2003,ME,23011,40,WNV,0,0,0,0
2003,ME,23013,25,WNV,0,0,0,0
2003,ME,23013,26,WNV,1,0,0,0
2003,ME,23013,27,WNV,2,0,0,0
2003,ME,23013,28,WNV,3,1,0,0
2003,ME,23013,29,WNV,2,1,0,0
2003,ME,23013,30,WNV,0,0,0,0
2003,ME,23013,31,WNV,3,0,0,0
2003,ME,23013,32,WNV,1,0,0,0
2003,ME,23013,33,WNV,3,2,0,0
2003,ME,23013,34,WNV,1,0,0,0
2003,ME,23013,35,WNV,0,0,0,0
2003,ME,23013,36,WNV,3,1,0,0
2003,ME,23013,37,WNV,2,1,0,0
2003,ME,23013,38,WNV,1,1,0,0
2003,ME,23013,39,WNV,1,1,0,0
2003,ME,23013,40,WNV,0,0,0,0
2003,ME,23015,25,WNV,1,0,0,0
2003,ME,23015,26,WNV,1,0,0,0
2003,ME,23015,27,WNV,0,0,0,0
2003,ME,23015,28,WNV,1,0,0,0
2003,ME,23015,29,WNV,0,0,0,0
2003,ME,23015,30,WNV,1,1,0,0
2003,ME,23015,31,WNV,0,0,0,0
2003,ME,23015,32,WNV,0,0,0,0
2003,ME,23015,33,WNV,3,3,0,0
2003,ME,23015,34,WNV,1,0,0,0
2003,ME,23015,35,WNV,0,0,0,0
2003,ME,23015,36,WNV,2,0,0,0
2003,ME,23015,37,WNV,2,1,0,0
2003,ME,23015,38,WNV,2,1,0,0
2003,ME,23015,39,WNV,2,0,0,0
2003,ME,23015,40,WNV,0,0,0,0
2003,ME,23017,25,WNV,1,0,0,0
2003,ME,23017,26,WNV,2,0,0,0
2003,ME,23017,27,WNV,1,0,0,0
2003,ME,23017,28,WNV,1,0,0,0
2003,ME,23017,29,WNV,3,1,0,0
2003,ME,23017,30,WNV,2,0,0,0
2003,ME,23017,31,WNV,0,0,0,0
2003,ME,23017,32,WNV,0,0,0,0
2003,ME,23017,33,WNV,5,1,0,0
2003,ME,23017,34,WNV,0,0,0,0
2003,ME,23017,35,WNV,1,0,0,0
2003,ME,23017,36,WNV,1,0,0,0
2003,ME,23017,37,WNV,1,0,0,0
2003,ME,23017,38,WNV,2,0,0,0
2003,ME,23017,39,WNV,1,0,0,0
2003,ME,23017,40,WNV,1,0,0,0
2003,ME,23019,25,WNV,3,0,0,0
2003,ME,23019,26,WNV,5,1,0,0
2003,ME,23019,27,WNV,11,2,0,0
2003,ME,23019,28,WNV,9,4,0,0
2003,ME,23019,29,WNV,12,1,0,0
2003,ME,23019,30,WNV,11,2,0,0
2003,ME,23019,31,WNV,4,0,0,0
2003,ME,23019,32,WNV,1,1,0,0
2003,ME,23019,33,WNV,5,2,0,0
2003,ME,23019,34,WNV,8,3,0,0
2003,ME,23019,35,WNV,6,1,0,0
2003,ME,23019,36,WNV,6,0,0,0
2003,ME,23019,37,WNV,2,2,0,0
2003,ME,23019,38,WNV,3,0,0,0
2003,ME,23019,39,WNV,3,3,0,0
2003,ME,23019,40,WNV,0,0,0,0
2003,ME,23021,25,WNV,1,0,0,0
2003,ME,23021,26,WNV,1,1,0,0
2003,ME,23021,27,WNV,1,0,0,0
2003,ME,23021,28,WNV,0,0,0,0
2003,ME,23021,29,WNV,0,0,0,0
2003,ME,23021,30,WNV,0,0,0,0
2003,ME,23021,31,WNV,1,0,0,0
2003,ME,23021,32,WNV,0,0,0,0
2003,ME,23021,33,WNV,2,2,0,0
2003,ME,23021,34,WNV,1,0,0,0
2003,ME,23021,35,WNV,0,0,0,0
2003,ME,23021,36,WNV,0,0,0,0
2003,ME,23021,37,WNV,0,0,0,0
2003,ME,23021,38,WNV,0,0,0,0
2003,ME,23021,39,WNV,0,0,0,0
2003,ME,23021,40,WNV,0,0,0,0
2003,ME,23023,25,WNV,0,0,0,0
2003,ME,23023,26,WNV,3,0,0,0
2003,ME,23023,27,WNV,1,0,0,0
2003,ME,23023,28,WNV,2,0,0,0
2003,ME,23023,29,WNV,2,0,0,0
2003,ME,23023,30,WNV,1,0,0,0
2003,ME,23023,31,WNV,0,0,0,0
2003,ME,23023,32,WNV,0,0,0,0
2003,ME,23023,33,WNV,1,0,0,0
2003,ME,23023,34,WNV,1,1,0,0
2003,ME,23023,35,WNV,1,0,0,0
2003,ME,23023,36,WNV,0,0,0,0
2003,ME,23023,37,WNV,0,0,0,0
2003,ME,23023,38,WNV,0,0,0,0
2003,ME,23023,39,WNV,1,1,0,0
2003,ME,23023,40,WNV,0,0,0,0
2003,ME,23025,25,WNV,0,0,0,0
2003,ME,23025,26,WNV,2,0,0,0
2003,ME,23025,27,WNV,4,0,0,0
2003,ME,23025,28,WNV,1,0,0,0
2003,ME,23025,29,WNV,5,2,0,0
2003,ME,23025,30,WNV,1,0,0,0
2003,ME,23025,31,WNV,0,0,0,0
2003,ME,23025,32,WNV,0,0,0,0
2003,ME,23025,33,WNV,3,0,0,0
2003,ME,23025,34,WNV,1,0,0,0
2003,ME,23025,35,WNV,0,0,0,0
2003,ME,23025,36,WNV,2,0,0,0
2003,ME,23025,37,WNV,2,2,0,0
2003,ME,23025,38,WNV,2,1,0,0
2003,ME,23025,39,WNV,1,0,0,0
2003,ME,23025,40,WNV,0,0,0,0
2003,ME,23027,25,WNV,1,0,0,0
2003,ME,23027,26,WNV,2,0,0,0
2003,ME,23027,27,WNV,1,0,0,0
2003,ME,23027,28,WNV,3,0,0,0
2003,ME,23027,29,WNV,1,0,0,0
2003,ME,23027,30,WNV,1,0,0,0
2003,ME,23027,31,WNV,1,0,0,0
2003,ME,23027,32,WNV,0,0,0,0
2003,ME,23027,33,WNV,0,0,0,0
2003,ME,23027,34,WNV,0,0,0,0
2003,ME,23027,35,WNV,0,0,0,0
2003,ME,23027,36,WNV,0,0,0,0
2003,ME,23027,37,WNV,0,0,0,0
2003,ME,23027,38,WNV,1,1,0,0
2003,ME,23027,39,WNV,0,0,0,0
2003,ME,23027,40,WNV,0,0,0,0
2003,ME,23029,25,WNV,2,1,0,0
2003,ME,23029,26,WNV,2,0,0,0
2003,ME,23029,27,WNV,6,4,0,0
2003,ME,23029,28,WNV,4,0,0,0
2003,ME,23029,29,WNV,1,1,0,0
2003,ME,23029,30,WNV,3,1,0,0
2003,ME,23029,31,WNV,2,0,0,0
2003,ME,23029,32,WNV,0,0,0,0
2003,ME,23029,33,WNV,1,0,0,0
2003,ME,23029,34,WNV,0,0,0,0
2003,ME,23029,35,WNV,0,0,0,0
2003,ME,23029,36,WNV,0,0,0,0
2003,ME,23029,37,WNV,0,0,0,0
2003,ME,23029,38,WNV,0,0,0,0
2003,ME,23029,39,WNV,0,0,0,0
2003,ME,23029,40,WNV,0,0,0,0
2003,ME,23031,25,WNV,1,0,0,0
2003,ME,23031,26,WNV,2,0,0,0
2003,ME,23031,27,WNV,7,3,0,0
2003,ME,23031,28,WNV,10,2,0,0
2003,ME,23031,29,WNV,6,1,0,0
2003,ME,23031,30,WNV,4,2,0,0
